date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls,best_n_servers
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,10,10225.022632288443,0.017877853940783988,182.8014611612634,24
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,10,9611.52386197302,0.017877853940783988,171.8334197527137,23
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,10,8992.734346200836,0.017877853940783988,160.77079116965012,23
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,10,8377.796312441054,0.017877853940783988,149.77701881945987,21
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,10,7776.802115906185,0.017877853940783988,139.03253235455063,20
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,10,7200.827771725955,0.017877853940783988,128.73534715565765,19
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,10,6661.966487121259,0.017877853940783988,119.10166381515167,18
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,10,6173.36219357787,0.017877853940783988,110.36646762034302,17
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,10,5749.243079020458,0.017877853940783988,102.78412803679096,16
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,11,9916.789254223993,0.019386272414512094,192.24957795969257,25
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,11,10373.039545103224,0.019386272414512094,201.0945703878777,26
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,11,10828.901859085996,0.019386272414512094,209.93204139025758,27
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,11,11280.696421834047,0.019386272414512094,218.69065385908667,29
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,11,11724.654089362664,0.019386272414512094,227.29733814230784,29
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,11,12156.94988021456,0.019386272414512094,235.67794210740965,31
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,11,12573.736507633728,0.019386272414512094,243.75788120528338,31
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,11,12971.17791173931,0.019386272414512094,251.4627885340804,33
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,11,13345.482791699462,0.019386272414512094,258.71916490306916,33
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,11,13692.938137905221,0.019386272414512094,265.4550288964926,33
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,11,14009.942764144365,0.019386272414512094,271.60056693742524,35
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,11,14293.040839775287,0.019386272414512094,277.0887833516304,35
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,11,14538.955421900844,0.019386272414512094,281.8561504314174,35
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,11,14744.621987542245,0.019386272414512094,285.8432584994987,35
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,11,14907.221965812892,0.019386272414512094,288.9954659728472,38
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,11,15024.21627009226,0.019386272414512094,291.26354942655337,38
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,11,15093.378830199763,0.019386272414512094,292.6043536576825,38
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,11,15112.830124568613,0.019386272414512094,292.9814417491319,38
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,11,15081.070712419678,0.019386272414512094,292.36574513348785,38
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,11,14997.014765935355,0.019386272414512094,290.73621365688314,38
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,11,14860.023602433455,0.019386272414512094,288.08046564285434,38
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,11,14669.939216541028,0.019386272414512094,284.3954379561985,35
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,11,14427.117812368251,0.019386272414512094,279.6880360668307,35
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,11,14132.463335682305,0.019386272414512094,273.97578411364145,35
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,11,13787.461006081203,0.019386272414512094,267.2874749683532,35
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,11,13394.2108491677,0.019386272414512094,259.6638202993784,33
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,11,12955.461228723118,0.019386272414512094,251.15810063567594,33
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,11,12474.64237888123,0.019386272414512094,241.8368154306087,31
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,11,11955.899936302148,0.019386272414512094,231.78033312580123,29
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,11,11404.128472346118,0.019386272414512094,221.08354121499548,29
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,11,10825.005025247476,0.019386272414512094,209.85649630790994,27
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,11,10225.022632288443,0.019386272414512094,198.22507419409527,26
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,11,9611.52386197302,0.019386272414512094,186.33161990679233,25
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,11,8992.734346200836,0.019386272414512094,174.33559778678872,23
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,11,8377.796312441054,0.019386272414512094,162.41424154627717,23
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,11,7776.802115906185,0.019386272414512094,150.76320433271135,21
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,11,7200.827771725955,0.019386272414512094,139.59720879266348,20
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,11,6661.966487121259,0.019386272414512094,129.15069713568292,19
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,11,6173.36219357787,0.019386272414512094,119.67848119815054,18
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,11,5749.243079020458,0.019386272414512094,111.45639250713889,17
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,12,9916.789254223993,0.020204011155129275,200.3589207154077,26
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,12,10373.039545103224,0.020204011155129275,209.57700668186263,27
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,12,10828.901859085996,0.020204011155129275,218.78725395877362,29
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,12,11280.696421834047,0.020204011155129275,227.915316344362,29
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,12,11724.654089362664,0.020204011155129275,236.88504201151534,31
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,12,12156.94988021456,0.020204011155129275,245.6191509922025,31
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,12,12573.736507633728,0.020204011155129275,254.03991266188805,33
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,12,12971.17791173931,0.020204011155129275,262.0698232239475,33
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,12,13345.482791699462,0.020204011155129275,269.6322831940817,35
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,12,13692.938137905221,0.020204011155129275,276.65227488473215,35
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,12,14009.942764144365,0.020204011155129275,283.0570398894954,35
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,12,14293.040839775287,0.020204011155129275,288.7767565675382,38
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,12,14538.955421900844,0.020204011155129275,293.7452175280119,38
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,12,14744.621987542245,0.020204011155129275,297.90050711446787,38
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,12,14907.221965812892,0.020204011155129275,301.18567888927186,38
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,12,15024.21627009226,0.020204011155129275,303.5494331180188,38
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,12,15093.378830199763,0.020204011155129275,304.94679425394804,38
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,12,15112.830124568613,0.020204011155129275,305.33978842235797,38
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,12,15081.070712419678,0.020204011155129275,304.6981209050206,38
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,12,14997.014765935355,0.020204011155129275,302.99985362459637,38
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,12,14860.023602433455,0.020204011155129275,300.23208262904984,38
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,12,14669.939216541028,0.020204011155129275,296.3916155760634,38
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,12,14427.117812368251,0.020204011155129275,291.4856492174524,38
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,12,14132.463335682305,0.020204011155129275,285.53244688358075,35
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,12,13787.461006081203,0.020204011155129275,278.5620159677745,35
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,12,13394.2108491677,0.020204011155129275,270.6167854107378,35
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,12,12955.461228723118,0.020204011155129275,261.7522831849667,33
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,12,12474.64237888123,0.020204011155129275,252.03781377916476,33
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,12,11955.899936302148,0.020204011155129275,241.557135682658,31
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,12,11404.128472346118,0.020204011155129275,230.40913886980834,29
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,12,10825.005025247476,0.020204011155129275,218.70852228443044,29
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,12,10225.022632288443,0.020204011155129275,206.586471324205,27
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,12,9611.52386197302,0.020204011155129275,194.19133532509412,25
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,12,8992.734346200836,0.020204011155129275,181.68930504575584,24
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,12,8377.796312441054,0.020204011155129275,169.26509015195995,23
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,12,7776.802115906185,0.020204011155129275,157.1225967010015,22
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,12,7200.827771725955,0.020204011155129275,145.48560462611587,21
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,12,6661.966487121259,0.020204011155129275,134.59844522089531,20
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,12,6173.36219357787,0.020204011155129275,124.72667862370062,19
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,12,5749.243079020458,0.020204011155129275,116.15777130207911,18
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,13,9916.789254223993,0.01991731390742285,197.51580453013702,26
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,13,10373.039545103224,0.01991731390742285,206.60308479393163,27
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,13,10828.901859085996,0.01991731390742285,215.6826376000907,27
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,13,11280.696421834047,0.01991731390742285,224.68117172801047,29
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,13,11724.654089362664,0.01991731390742285,233.5236159537852,31
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,13,12156.94988021456,0.01991731390742285,242.13378692104004,31
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,13,12573.736507633728,0.01991731390742285,250.4350570117637,33
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,13,12971.17791173931,0.01991731390742285,258.35102221714146,33
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,13,13345.482791699462,0.01991731390742285,265.80617000838805,33
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,13,13692.938137905221,0.01991731390742285,272.72654720758044,35
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,13,14009.942764144365,0.01991731390742285,279.0404278584907,35
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,13,14293.040839775287,0.01991731390742285,284.6789810974191,35
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,13,14538.955421900844,0.01991731390742285,289.57693902402656,38
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,13,14744.621987542245,0.01991731390742285,293.6732645721679,38
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,13,14907.221965812892,0.01991731390742285,296.9118193807245,38
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,13,15024.21627009226,0.01991731390742285,299.24203166443726,38
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,13,15093.378830199763,0.01991731390742285,300.6195640847394,38
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,13,15112.830124568613,0.01991731390742285,301.00698162058944,38
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,13,15081.070712419678,0.01991731390742285,300.3744194393039,38
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,13,14997.014765935355,0.01991731390742285,298.7002507673901,38
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,13,14860.023602433455,0.01991731390742285,295.97175476137966,38
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,13,14669.939216541028,0.01991731390742285,292.1857843786605,38
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,13,14427.117812368251,0.01991731390742285,287.3494342483101,35
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,13,14132.463335682305,0.01991731390742285,281.4807085419287,35
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,13,13787.461006081203,0.01991731390742285,274.6091888444714,35
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,13,13394.2108491677,0.01991731390742285,266.7767020250819,35
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,13,12955.461228723118,0.01991731390742285,258.0379881079245,33
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,13,12474.64237888123,0.01991731390742285,248.4613681430176,33
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,13,11955.899936302148,0.01991731390742285,238.12941207706677,31
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,13,11404.128472346118,0.01991731390742285,227.13960662429625,29
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,13,10825.005025247476,0.01991731390742285,215.6050231372838,27
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,13,10225.022632288443,0.01991731390742285,203.65498547779202,26
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,13,9611.52386197302,0.01991731390742285,191.43573788760185,25
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,13,8992.734346200836,0.01991731390742285,179.11111285934504,24
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,13,8377.796312441054,0.01991731390742285,166.8631990073381,23
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,13,7776.802115906185,0.01991731390742285,154.89300893841371,22
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,13,7200.827771725955,0.01991731390742285,143.42114712275406,21
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,13,6661.966487121259,0.01991731390742285,132.6884777647252,20
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,13,6173.36219357787,0.01991731390742285,122.95679267370696,19
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,13,5749.243079020458,0.01991731390742285,114.50947913492874,18
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,14,9916.789254223993,0.019296679524603837,191.36110415179547,25
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,14,10373.039545103224,0.019296679524603837,200.16521979789928,26
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,14,10828.901859085996,0.019296679524603837,208.96184877816916,27
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,14,11280.696421834047,0.019296679524603837,217.67998366647683,27
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,14,11724.654089362664,0.019296679524603837,226.24689249926718,29
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,14,12156.94988021456,0.019296679524603837,234.5887658351714,31
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,14,12573.736507633728,0.019296679524603837,242.6313638146195,31
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,14,12971.17791173931,0.019296679524603837,250.3006632194535,33
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,14,13345.482791699462,0.019296679524603837,257.52350453253985,33
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,14,13692.938137905221,0.019296679524603837,264.2282389973827,33
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,14,14009.942764144365,0.019296679524603837,270.34537567773623,35
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,14,14293.040839775287,0.019296679524603837,275.8082285172182,35
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,14,14538.955421900844,0.019296679524603837,280.55356339892194,35
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,14,14744.621987542245,0.019296679524603837,284.52224520502995,35
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,14,14907.221965812892,0.019296679524603837,287.6598848764262,35
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,14,15024.21627009226,0.019296679524603837,289.9174864723091,38
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,14,15093.378830199763,0.019296679524603837,291.25209422980475,38
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,14,15112.830124568613,0.019296679524603837,291.6274396235792,38
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,14,15081.070712419678,0.019296679524603837,291.0145884254514,38
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,14,14997.014765935355,0.019296679524603837,289.3925877640062,38
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,14,14860.023602433455,0.019296679524603837,286.7491131842074,35
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,14,14669.939216541028,0.019296679524603837,283.0811157070101,35
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,14,14427.117812368251,0.019296679524603837,278.3954688889737,35
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,14,14132.463335682305,0.019296679524603837,272.70961588187515,35
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,14,13787.461006081203,0.019296679524603837,266.05221649232095,33
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,14,13394.2108491677,0.019296679524603837,258.4637942413609,33
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,14,12955.461228723118,0.019296679524603837,249.99738342410024,33
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,14,12474.64237888123,0.019296679524603837,240.71917616931273,31
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,14,11955.899936302148,0.019296679524603837,230.70916949905398,29
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,14,11404.128472346118,0.019296679524603837,220.06181238827295,29
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,14,10825.005025247476,0.019296679524603837,208.8866528244266,27
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,14,10225.022632288443,0.019296679524603837,197.30898486709123,26
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,14,9611.52386197302,0.019296679524603837,185.470495707576,25
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,14,8992.734346200836,0.019296679524603837,173.52991272853535,23
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,14,8377.796312441054,0.019296679524603837,161.66365056358282,23
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,14,7776.802115906185,0.019296679524603837,150.06645815690266,21
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,14,7200.827771725955,0.019296679524603837,138.95206582286292,20
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,14,6661.966487121259,0.019296679524603837,128.55383230562975,19
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,14,6173.36219357787,0.019296679524603837,119.12539183877752,18
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,14,5749.243079020458,0.019296679524603837,110.94130120490439,17
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,15,9916.789254223993,0.018741203607172643,185.8525665428336,25
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,15,10373.039545103224,0.018741203607172643,194.40324614003302,25
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,15,10828.901859085996,0.018741203607172643,202.946654583221,26
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,15,11280.696421834047,0.018741203607172643,211.4138284722958,27
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,15,11724.654089362664,0.018741203607172643,219.73412951241505,29
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,15,12156.94988021456,0.018741203607172643,227.83587294729415,29
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,15,12573.736507633728,0.018741203607172643,235.6469559925036,31
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,15,12971.17791173931,0.018741203607172643,243.09548626876688,31
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,15,13345.482791699462,0.018741203607172643,250.1104102352584,33
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,15,13692.938137905221,0.018741203607172643,256.6221416229012,33
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,15,14009.942764144365,0.018741203607172643,262.5631898676647,33
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,15,14293.040839775287,0.018741203607172643,267.86878854386254,35
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,15,14538.955421900844,0.018741203607172643,272.4775237974504,35
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,15,14744.621987542245,0.018741203607172643,276.3319627793238,35
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,15,14907.221965812892,0.018741203607172643,279.37928207861586,35
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,15,15024.21627009226,0.018741203607172643,281.571896155995,35
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,15,15093.378830199763,0.018741203607172643,282.868085776963,35
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,15,15112.830124568613,0.018741203607172643,283.2326264451527,35
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,15,15081.070712419678,0.018741203607172643,282.6374168356254,35
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,15,14997.014765935355,0.018741203607172643,281.06210722816905,35
